6-комнатная квартира,от 45 000 000 〒,, 199 м²,"жил. комплекс Жана Куат (КГ), 2 этажа, 2021 г.п., потолки 2.7м., санузел 2 с/у и более, Доступно в ипотеку и за наличный расчет!Преимущества:✅5 детских садов✅Две детские площадки✅Развит…" 
3-комнатная квартира,23 500 000 〒, 5/5 этаж, 80 м²,"монолитный дом, 2010 г.п., состояние: хорошее, жил. площадь 60 кв.м., кухня 14 кв.м., потолки 3м., санузел раздельный, телефон: отдельный, частично меблирована"
2-комнатная квартира,13 000 000 〒, 2/2 этаж, 35.9 м²,"1961 г.п., состояние: хорошее, жил. площадь 26.6 кв.м., кухня 4.2 кв.м., потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Продам квартиру 2 комнатную чистую уютную окна пластик дверь металлическая интернет телефон всё в квартире есть частично мебилир…"
2-комнатная квартира,18 500 000 〒, 4/4 этаж, 51 м²,"панельный дом, 1973 г.п., состояние: хорошее, частично меблирована, Внимание, СРОЧНО! Рассматривают Ипотеку! Квартира обычной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии, ремонт производился для себя с использованием дорогих материалов! Не требу…"
3-комнатная квартира,21 550 000 〒, 2/3 этаж, 70 м²,"панельный дом, 1990 г.п., состояние: хорошее, жил. площадь 50 кв.м., кухня 12 кв.м., потолки 3м., санузел раздельный, телефон: отдельный, интернет ADSL, полностью меблирована"
2-комнатная квартира,19 500 000 〒, 4/5 этаж, 60 м²,"панельный дом, 1993 г.п., состояние: хорошее, жил. площадь 35 кв.м., кухня 9 кв.м., санузел раздельный, Внимание, СРОЧНО! Рассматривают Ипотеку! Двухкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии! Не требует капитальн…"
2-комнатная квартира,18 500 000 〒, 4/4 этаж, 51 м²,"панельный дом, 1973 г.п., состояние: хорошее, потолки 2.8м., санузел раздельный, интернет ADSL, полностью меблирована, Продам Квартиру в очень хорошем дворике. Замечательные соседи, замечательный двор с новой игровой площадкой и футбольным полем. Стоянка для авто. Полностью заменили отопление, Кв…"
1-комнатная квартира,9 500 000 〒, 10/10 этаж, 28.3 м²,"жил. комплекс Теремки, монолитный дом, 2021 г.п., потолки 2.8м., 🔺ЖК «Теремки» Дом будет сдан в 3 квартале 2021 г Данная цена за квартиру ближе к сдачи в эксплуатацию будет только расти 🔺НАШИ ПРЕИМУЩЕСТВА - Зоны для отдыха и прогулок, детские площадки из эко-материалов - Дворы без машин-для ваш…"
2-комнатная квартира,25 000 000 〒, 3/6 этаж, 60.6 м²,"монолитный дом, 2013 г.п., состояние: евроремонт, жил. площадь 40 кв.м., кухня 14 кв.м., потолки 2.8м., санузел раздельный, интернет проводной, частично меблирована, Отличное расположение, 2 квартала от Mega Park, рядом Алматы 2, магнум, До центра 10-15 мин. новая детская площадка, футбольное пол…"
3-комнатная квартира,18 000 000 〒, 2/4 этаж, 60 м²,"панельный дом, 1968 г.п., состояние: хорошее, жил. площадь 43 кв.м., кухня 6 кв.м., потолки 2.5м., санузел совмещенный, телефон: отдельный, интернет оптика, пустая"
1-комнатная квартира,6 500 000 〒, 1/3 этаж, 20.5 м²,"кирпичный дом, 1979 г.п., состояние: среднее, жил. площадь 17.2 кв.м., санузел совмещенный, пустая, Рядом есть: Больница, поликлиника, Детская площадка, Детский сад, Остановки, Рестораны, кафе, Стоянка, Супермаркет, магазины, Школа. срочно, торг уместен"
1-комнатная квартира,14 000 000 〒, 3/5 этаж, 34 м²,"кирпичный дом, 1986 г.п., состояние: хорошее, санузел совмещенный"
3-комнатная квартира,30 000 000 〒, 3/9 этаж, 85.4 м²,"монолитный дом, 2017 г.п., состояние: хорошее, жил. площадь 57.1 кв.м., кухня 9.8 кв.м., потолки 2.8м., санузел 2 с/у и более, интернет оптика, полностью меблирована, Пластиковые окна, неугловая, улучшенная, комнаты изолированы, тихий двор. Уютная 3 х-комн квартира, отличная планировка, ухоженн…"
3-комнатная квартира,27 999 900 〒, 1/5 этаж, 70 м²,"кирпичный дом, 1990 г.п., состояние: хорошее, потолки 2.8м., санузел раздельный, телефон: отдельный, интернет через TV кабель, частично меблирована"
2-комнатная квартира,18 500 000 〒, 5/5 этаж, 52 м²,"кирпичный дом, 1995 г.п., состояние: среднее, жил. площадь 38 кв.м., кухня 9 кв.м., потолки 2.75м., санузел раздельный, телефон: отдельный, интернет ADSL, пустая, Квартира хорошая, без долгов, прописано два человека! Торг при осмотре, не большой"
3-комнатная квартира,35 000 000 〒, 6/9 этаж, 83 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, потолки 2.7м., санузел 2 с/у и более, интернет проводной, частично меблирована, С мебелью"
1-комнатная квартира,16 500 000 〒, 2/5 этаж, 40 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, жил. площадь 18 кв.м., кухня 13 кв.м., санузел совмещенный, полностью меблирована, Квартира светлая, уютная на среднем этаже, не проблемная, есть залог в банке, но можно закрыть его самостоятельно при наличии задатка. Район с развитой инфраструктуро…"
1-комнатная квартира,20 000 000 〒, 1/9 этаж, 42 м²,"монолитный дом, 2021 г.п., состояние: хорошее, потолки 2.6м., санузел совмещенный, полностью меблирована, Продам однокомнатную новую квартиру в жк парасат. в квартире никто не жил"
1-комнатная квартира,17 000 000 〒, 3/9 этаж, 40 м²,"монолитный дом, 2016 г.п., состояние: хорошее, жил. площадь 18 кв.м., кухня 13 кв.м., санузел совмещенный, частично меблирована, Не в залоге"
1-комнатная квартира,17 000 000 〒, 3/9 этаж, 40 м²,"монолитный дом, 2016 г.п., состояние: хорошее, жил. площадь 18 кв.м., кухня 13 кв.м., санузел совмещенный, частично меблирована, 1-комнатная квартира. Есть балкон. Рядом все необходимое для проживания. Звоните"
1-комнатная квартира,16 500 000 〒, 1/5 этаж, 40 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, жил. площадь 18 кв.м., кухня 13 кв.м., санузел совмещенный, полностью меблирована, Срочно продается квартира на 1 этаже с высоким цоколем, светлая и уютная, после ремонта. Застекленный балкон. Сейчас идет погашение залога по банку и оформле…"
1-комнатная квартира,16 000 000 〒, 4/5 этаж, 40 м²,"монолитный дом, 2017 г.п., состояние: хорошее, санузел совмещенный, частично меблирована, Продается квартира в перспективном районе, развитая инфраструктура, наличие школ, детсадов, магазинов, коммерческих организаций, ходят 2 автобусных маршрута, имеется парк, наличие детских спортивных площад…"
2-комнатная квартира,21 500 000 〒, 4/5 этаж, 51 м²,"панельный дом, 1988 г.п., состояние: хорошее, жил. площадь 28.2 кв.м., кухня 9 кв.м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, (№ BDQ-5 - 27279) Продам 2х комнатную квартиру, имеется 3 балкона, пластиковые окна, неугловая, хороший ремонт, тихий двор, спокойны…"
3-комнатная квартира,25 000 000 〒, 9/9 этаж, 96 м²,"монолитный дом, 2009 г.п., состояние: требует ремонта, санузел раздельный, Срочно продается 3-х комн квартиру в районе Жулдыз-1.дом требует ремонта (можно сказать пред чистовая отделка). Решили оставить без ремонта, т. к. новый хозяин сделает ремонт по своему вкусу, Планировка отличная, рядом шко…"
2-комнатная квартира,19 500 000 〒, 4/5 этаж, 60 м²,"панельный дом, 1993 г.п., состояние: хорошее, жил. площадь 35 кв.м., кухня 9 кв.м., санузел раздельный, пустая, Внимание, СРОЧНО! Рассматривают Ипотеку! двухкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии! Не требу…"
2-комнатная квартира,18 500 000 〒, 4/4 этаж, 51 м²,"панельный дом, 1973 г.п., состояние: хорошее, частично меблирована, Внимание, СРОЧНО! Рассматривают Ипотеку! Квартира обычной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии, ремонт производился для себя с использованием дорогих материалов! Не требу…"
3-комнатная квартира,20 000 000 〒, 1/3 этаж, 70.3 м²,"кирпичный дом, 1984 г.п., жил. площадь 39.3 кв.м., кухня 13.4 кв.м., санузел раздельный, Или обмен на дом, тоже в Пятилетке. Для Банка Не пойдёт - есть перепланировка. Риелтор Елена"
1-комнатная квартира,20 000 000 〒, 5/9 этаж, 46.5 м²,"панельный дом, 2007 г.п., состояние: хорошее, жил. площадь 22.5 кв.м., кухня 15.9 кв.м., потолки 2.8м., санузел совмещенный, телефон: отдельный, частично меблирована"
3-комнатная квартира,21 000 000 〒, 5/5 этаж, 64.7 м²,"панельный дом, 1990 г.п., состояние: хорошее, жил. площадь 63 кв.м., кухня 10 кв.м., потолки 2.8м., санузел раздельный, интернет ADSL, Срочно, продам 3х ком. квартиру, хорошее состояние, 2 утепленных балкона, квартира светлая, чистая и уютная, толстые надежные стены, солнечная сторона, во вдо…"
2-комнатная квартира,20 000 000 〒, 5/5 этаж, 44 м²,"кирпичный дом, 1987 г.п., состояние: евроремонт, жил. площадь 27 кв.м., кухня 6 кв.м., потолки 2.7м., санузел раздельный, телефон: отдельный, интернет оптика, полностью меблирована, Квартира неугловая, очень тёплая. Стены кирпичные, толстые. Солнечная сторона. Двери на балкон всегда открыты, так…"
3-комнатная квартира,28 000 000 〒, 2/5 этаж, 77 м²,"монолитный дом, 2006 г.п., состояние: евроремонт, жил. площадь 50 кв.м., кухня 13.8 кв.м., санузел раздельный, частично меблирована, Продаётся 3-х комнатная квартира в тихом районе городе. Окна выходят на юг и на север. Теплые полы, свежий ремонт, новые немецкие 5-камерные окна, входная д…"
1-комнатная квартира,15 500 000 〒, 4/5 этаж, 39.6 м²,"жил. комплекс Карлыгаш, монолитный дом, 2017 г.п., состояние: хорошее, жил. площадь 17.5 кв.м., кухня 12.7 кв.м., потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, В связи с расширением продается квартира в перспективном районе, с изолированными комната…"
3-комнатная квартира,19 700 000 〒, 1/3 этаж, 57 м²,"панельный дом, 1984 г.п., состояние: требует ремонта, санузел раздельный, интернет проводной, частично меблирована, Срочно! Продажа 3- комнатной квартиры, в микрорайоне ""Жулдыз 2"". Теплая, уютная квартира с большим палисадником. Новый кухонный гарнитур, также сантехника. Рядом есть всё…"
2-комнатная квартира,22 000 000 〒, 3/5 этаж, 54 м²,"панельный дом, 1988 г.п., состояние: хорошее, жил. площадь 30 кв.м., кухня 10 кв.м., потолки 3м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Продам 2-х комнатную квартиру в микр. Жулдыз -1. Квартира после ремонта, светлая, теплая, улучшенной планировки, большая…"
3-комнатная квартира,36 000 000 〒, 6/9 этаж, 85 м²,"2017 г.п., состояние: евроремонт, потолки 2.8м., санузел раздельный, интернет ADSL, полностью меблирована, Свежий Евроремонт. С мебелью. комнаты изолированные. ремонт качественный дорогой. лучше один раз посмотреть в живую. хозяин квартиры не агентство"
1-комнатная квартира,16 000 000 〒, 9/9 этаж, 43 м²,"монолитный дом, 2014 г.п., состояние: среднее, потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет оптика, полностью меблирована, Дом построен в 2014г. Новый, лифт работает, соседи хорошие, на этаже 4 квартиры, панарамма хорошая с видом на горы. Квартира теплая, солнечная"
1-комнатная квартира,12 600 000 〒, 2/3 этаж, 35 м²,"кирпичный дом, 1985 г.п., состояние: среднее, жил. площадь 18 кв.м., кухня 8 кв.м., санузел совмещенный, телефон: отдельный, интернет ADSL"
2-комнатная квартира,20 000 000 〒, 4/5 этаж, 60.4 м²,"монолитный дом, 2008 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет ADSL, Продам 2 квартиру в микрорайоне Жулдыз-2 по улице Дунентаева. год постройки 2008г квартира угловая но теплая, светлая, солнечная сторона, хорошая проветриваемость, планировка улучшенная, требует…"
2-комнатная квартира,20 000 000 〒, 2/2 этаж, 45 м²,"кирпичный дом, 1976 г.п., состояние: евроремонт, санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Продам двухкомнатную квартиру. Под окном участок, для личного пользования. Рядом школа, поликлиника, дет. сад, магазины, аптеки. Тихий двор. На подъезд всего два хозяина"
3-комнатная квартира,26 999 999 〒, 5/5 этаж, 64 м²,"1992 г.п., состояние: хорошее, жил. площадь 45 кв.м., кухня 9 кв.м., потолки 2.7м., санузел раздельный, телефон: отдельный, интернет ADSL"
2-комнатная квартира,25 000 000 〒, 4/9 этаж, 65.8 м²,"монолитный дом, 2016 г.п., состояние: хорошее, жил. площадь 40.8 кв.м., кухня 8.8 кв.м., потолки 2.8м., санузел раздельный, телефон: нет, интернет ADSL, частично меблирована, Первые владельцы с момента ввода в эксплуатацию, ремонт делали для себя. Отдельно расскажу про балкон Утеплены все стены и…"
2-комнатная квартира,22 000 000 〒, 5/5 этаж, 64.3 м²,"В залоге, монолитный дом, 2018 г.п., состояние: хорошее, потолки 2.7м., полностью меблирована, Удобное расположение, рядом магазины, парк, школа, детские сады Квартира распошонка"
2-комнатная квартира,15 000 000 〒, 1/1 этаж, 47 м²,"1960 г.п., состояние: евроремонт, потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Срочно продам 2-х комнатную квартиру или меняю на 3-х комнатную квартиру можно в Алтай 1. Квартира очень теплая, уютная"
1-комнатная квартира,9 000 000 〒, 2/2 этаж, 35 м²,"кирпичный дом, 1970 г.п., состояние: евроремонт, жил. площадь 35 кв.м., потолки 3.15м., санузел совмещенный, телефон: есть возможность подключения, интернет проводной, частично меблирована, В общежитии коридорного типа 2 комнаты имеет место торг"
2-комнатная квартира,21 000 000 〒, 1/2 этаж, 53 м²,"кирпичный дом, 1976 г.п., состояние: хорошее, потолки 2.8м., санузел совмещенный, телефон: есть возможность подключения, интернет через TV кабель, частично меблирована, Продам 2-х комнатную квартиру на 1ом этаже кирпичного дома. В Турксибском районе. Удачная планировка. Светлая кухня, кладов…"
1-комнатная квартира,5 000 000 〒, 2/2 этаж, 16 м²,"кирпичный дом, 1975 г.п., состояние: хорошее, потолки 3.5м., частично меблирована, Срочно продам комнату в общежитии"
1-комнатная квартира,17 800 000 〒, 5/5 этаж, 40 м²,"В залоге, 2014 г.п., состояние: хорошее, жил. площадь 25 кв.м., кухня 12 кв.м., потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Продам квартиру, возможен обмен стоит в залоге КИК"
2-комнатная квартира,16 800 000 〒, 1/2 этаж, 40 м²,"кирпичный дом, 1964 г.п., состояние: евроремонт, жил. площадь 36 кв.м., кухня 6 кв.м., потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Красивая, уютная, самое главное чистая квартира ! Удобен также под Бизнес ! обмен только на деньги !"
3-комнатная квартира,29 700 000 〒, 4/5 этаж, 86 м²,"кирпичный дом, 1993 г.п., состояние: хорошее, жил. площадь 60 кв.м., кухня 14 кв.м., потолки 2.9м., санузел раздельный, телефон: отдельный, интернет через TV кабель, частично меблирована, Продам отличную квартиру на вокзале Алматы 1. Развитая инфраструктура. Транспорт в любой конец города! Ря…"
2-комнатная квартира,16 500 000 〒, 3/4 этаж, 46.3 м²,"панельный дом, 1970 г.п., состояние: среднее, жил. площадь 28.7 кв.м., кухня 9 кв.м., потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет ADSL, пустая, Продам квартиру в хорошем районе Базар магазин школа детсад все в шаговой доступности. торг небольшой разумный без посредников Докумен…"
2-комнатная квартира,17 000 000 〒, 1/2 этаж, 54 м²,"кирпичный дом, 1959 г.п., состояние: хорошее, жил. площадь 25 кв.м., кухня 20 кв.м., потолки 2.6м., санузел совмещенный, телефон: отдельный, частично меблирована, Продам 2-комнатную квартиру, сарай, гараж входят в стоимость"
2-комнатная квартира,27 000 000 〒, 2/5 этаж, 52 м²,"монолитный дом, 2016 г.п., состояние: евроремонт, жил. площадь 50 кв.м., кухня 12 кв.м., потолки 3м., санузел раздельный, телефон: есть возможность подключения, интернет через TV кабель, частично меблирована, Продам 2-х комнатную квартиру, В тихом районе. В шаговой доступности Вокзал Алматы 1…"
2-комнатная квартира,22 000 000 〒, 5/5 этаж, 55 м²,"В залоге, панельный дом, 1989 г.п., состояние: евроремонт, жил. площадь 46 кв.м., кухня 9.7 кв.м., потолки 2.5м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована"
1-комнатная квартира,11 500 000 〒, 3/3 этаж, 33 м²,"кирпичный дом, 1983 г.п., состояние: требует ремонта, Неугловая, комнаты изолированы, счётчики, тихий двор. На площадке 4квартиры. Залог у халык банка. Покупка возможна только за наличные! торгА НЕТ!"
1-комнатная квартира,15 000 000 〒, 2/3 этаж, 34.9 м²,"кирпичный дом, 1976 г.п., жил. площадь 17.1 кв.м., кухня 7.6 кв.м"
1-комнатная квартира,15 000 000 〒, 5/10 этаж, 44.05 м²,"монолитный дом, 2021 г.п., состояние: черновая отделка, потолки 2.7м., ЖК ""Теремки-1"" продам с переуступкой. Ввод в эксплуатацию 3квартал 2021года"
2-комнатная квартира,24 500 000 〒, 4/6 этаж, 64.5 м²,"монолитный дом, 2007 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, интернет через TV кабель, Тихий двор, детская площадка. Светлая хорошая тёплая. Парковка во дворе. Дружелюбные соседи. Рядом Магнум, аптека, школа. Банный комплекс Алдияр. 2 балкона застеклённых. Автобусы едут в люб…"
3-комнатная квартира,33 000 000 〒, 1/5 этаж, 76.8 м²,"монолитный дом, 2018 г.п., состояние: евроремонт, жил. площадь 50 кв.м., кухня 13 кв.м., потолки 2.86м., санузел раздельный, телефон: есть возможность подключения, интернет оптика, полностью меблирована, Продам Торг Уместен Квартира Продаётся Полностью С Мебелью Всё Вопросы По Телефону"
2-комнатная квартира,7 000 000 〒, 1/1 этаж, 25.5 м²,"кирпичный дом, 1990 г.п., состояние: хорошее, жил. площадь 16.5 кв.м., кухня 9 кв.м., потолки 2.8м., телефон: есть возможность подключения, 1бөлмелі пәтер сатылады. бағасы 7000000т"
3-комнатная квартира,25 500 000 〒, 4/5 этаж, 65 м²,"кирпичный дом, 1991 г.п., состояние: хорошее, жил. площадь 43.2 кв.м., кухня 8.1 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, интернет оптика, частично меблирована, Ютная квартира для семьй, рядом 2 школы, русская и казахская, дет. площадки, рынок, поликлиника, магазины вс…"
2-комнатная квартира,8 500 000 〒, 1/2 этаж, 39 м²,"кирпичный дом, 1961 г.п., состояние: хорошее, жил. площадь 29 кв.м., кухня 10 кв.м., потолки 2.8м., санузел совмещенный, телефон: есть возможность подключения, Продам общягу 2 ком. туалет душ, тихий двор, новая детская площадка, рядом есть школа, детсад, Магнум, Торг дом Март, 1Вокзал торг есть"
2-комнатная квартира,26 000 000 〒, 1/6 этаж, 60 м²,"В залоге, монолитный дом, 2010 г.п., состояние: хорошее, потолки 2.7м., интернет ADSL, частично меблирована, Срочно продаём уютную, светлую квартиру! удобно под комерцию!"
3-комнатная квартира,31 000 000 〒, 1/9 этаж, 85.1 м²,"монолитный дом, 2016 г.п., состояние: среднее, жил. площадь 59.4 кв.м., кухня 9.5 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Мкр Жас Канат, продаю 3 комнатную Квартиру. Обьявление от хозяина, без третьих лиц. Квартира на первом этаже идеальн…"
2-комнатная квартира,18 000 000 〒, 1/3 этаж, 43 м²,"кирпичный дом, 1963 г.п., состояние: евроремонт, телефон: отдельный, интернет ADSL, частично меблирована, Продам отличную 2х комнатную квартиру, в хорошем районе, утепленную. В шаговой доступности школа, дет. сад, парк, ДКЖ, магазины, базары. место расположение отличное"
1-комнатная квартира,6 500 000 〒, 1/2 этаж, 22.1 м²,"1975 г.п., состояние: хорошее, жил. площадь 16 кв.м., кухня 5 кв.м., потолки 2.7м., санузел раздельный, телефон: отдельный, интернет через TV кабель"
3-комнатная квартира,32 000 000 〒, 4/9 этаж, 85 м²,"монолитный дом, 2017 г.п., жил. площадь 57 кв.м., кухня 10 кв.м., санузел 2 с/у и более, частично меблирована"
3-комнатная квартира,26 500 000 〒, 2/5 этаж, 63 м²,"панельный дом, 1984 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, пустая, Продам трёх. комнатную квартиру в районе первой Алматы. квартира в хорошем состоянии. документы в порядке. можно под ипотеку. в шаговой доступности школы, дет. сад, магазины, поликлиника, базар. вокзал…"
3-комнатная квартира,20 500 000 〒, 4/4 этаж, 64 м²,"В залоге, панельный дом, 1968 г.п., состояние: среднее, санузел раздельный, телефон: отдельный, интернет проводной, пустая, Представляем вашему вниманию хорошее предложение трехкомнатной квартиры. Хорошее предложение для проживания и аренды. Эффективный КСК. Район перспективный. Эксклюзивные…"
1-комнатная квартира,11 800 000 〒, 5/5 этаж, 33 м²,"кирпичный дом, 1992 г.п., состояние: среднее, жил. площадь 18 кв.м., кухня 6 кв.м., санузел совмещенный"
3-комнатная квартира,26 000 000 〒, 3 этаж, 91 м²,"жил. комплекс Теремки, монолитный дом, 2021 г.п., состояние: черновая отделка, Продается квартира в ЖК Теремки, через переуступку прав, все подробности по телефону, сдача в сентябре текущего года"
3-комнатная квартира,20 000 000 〒, 2/4 этаж, 60.7 м²,"панельный дом, 1970 г.п., состояние: среднее, жил. площадь 41.3 кв.м., кухня 7.2 кв.м., потолки 2.7м., санузел раздельный, телефон: отдельный, Квартира находится в хорошем районе рядом вся инфраструктура (садик, две школы, магазины, остановка, рынок, во дворе есть место для стоянки авто. Квартира н…"
2-комнатная квартира,21 500 000 〒, 3/5 этаж, 63 м²,"монолитный дом, 2017 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет ADSL, полностью меблирована, Продаётся 2-х комнатная квартира в мкр. Жас-Канат, с отличной инфраструктурой, можно легко добираться до любой части города. В шаговой доступности есть все необходим…"
3-комнатная квартира,15 500 000 〒, 1/3 этаж, 53 м²,"панельный дом, 1961 г.п., состояние: хорошее, потолки 2.5м., санузел совмещенный, телефон: есть возможность подключения, интернет проводной, полностью меблирована, Пластиковые окна, неугловая, встроенная кухня, кладовка, тихий двор, удобно под коммерцию. Продам очень теплую трехкомнатную квартиру…"
2-комнатная квартира,15 700 000 〒, 3/3 этаж, 41 м²,"кирпичный дом, 1969 г.п., состояние: хорошее, жил. площадь 28 кв.м., кухня 8 кв.м., санузел совмещенный, полностью меблирована, Срочно! Небольшой торг"
2-комнатная квартира,25 000 000 〒, 4/4 этаж, 48 м²,"панельный дом, 1990 г.п., состояние: хорошее, жил. площадь 35 кв.м., кухня 10 кв.м., санузел совмещенный, частично меблирована, Продам квартиру. Рядом школа, садик. поликлиника. Двор чистый, тихий, с полной инфраструктурой"
3-комнатная квартира,30 000 000 〒, 3/4 этаж, 63 м²,"В залоге, кирпичный дом, 1972 г.п., состояние: евроремонт, жил. площадь 46.3 кв.м., кухня 5.1 кв.м., санузел раздельный, телефон: отдельный, интернет оптика, частично меблирована, Продам хорошую квартиру, в достойном состоянии. Квартира угловая и выбирали, чтобы балконы были отдалены от соседей. Ст…"
2-комнатная квартира,18 000 000 〒, 2/3 этаж, 38.7 м²,"кирпичный дом, 1961 г.п., состояние: хорошее, жил. площадь 25 кв.м., кухня 6 кв.м., санузел совмещенный, телефон: нет, Дом находиться в районе ж. д. вокзала Алматы-1, развитая инфраструктура, для комфортной жизни все необходимые учреждения находяться в шаговой доступности. Квартира неугловая, ти…"
1-комнатная квартира,7 000 000 〒, 2/3 этаж, 20.2 м²,"кирпичный дом, 1979 г.п., состояние: среднее, жил. площадь 17 кв.м., потолки 2.8м., санузел совмещенный, телефон: отдельный, частично меблирована, Продам комнату в семейном приватезированом общежитии"
3-комнатная квартира,25 000 000 〒, 9/9 этаж, 96 м²,"В залоге, монолитный дом, 2009 г.п., состояние: требует ремонта, санузел раздельный, пустая, Срочно продается 3-х комн квартиру в районе Жулдыз-1.дом требует ремонта (можно сказать пред чистовая отделка). Решили оставить без ремонта, т. к. новый хозяин сделает ремонт по своему вкусу, Планиро…"
2-комнатная квартира,11 500 000 〒, 2/2 этаж, 45 м²,"1968 г.п., санузел совмещенный, Детские площадки. Рядом Магнум, рынок, вокзал Алматы 1"
2-комнатная квартира,20 000 000 〒, 2/3 этаж, 60 м²,"кирпичный дом, 1970 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет оптика, Продаться Квартира в Одном из лучших домов первой Алматы Очень удобное месторасположения, рядом есть ВСЁ! Фото по запросу, Цена Окончательная"
1-комнатная квартира,12 950 000 〒, 2/3 этаж, 30 м²,"кирпичный дом, 1969 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, Срочно! 1-комнатная квартира в теплом кирпичном доме!"
2-комнатная квартира,25 000 000 〒, 5/5 этаж, 55 м²,"кирпичный дом, 1988 г.п., состояние: хорошее, жил. площадь 32 кв.м., кухня 11 кв.м., потолки 2.7м., санузел раздельный, интернет ADSL, частично меблирована, Продам двухкомнатную квартиру с улучшенной планировкой. Есть две лоджии, адаптированные под комнаты. Кухня, зал, коридор и выдвинутая ло…"
1-комнатная квартира,10 300 000 〒, 1/2 этаж, 27 м²,"кирпичный дом, 1964 г.п., состояние: хорошее, жил. площадь 18 кв.м., кухня 4 кв.м., санузел совмещенный, интернет проводной, СРОЧНО! В связи с расширением продается 1-комнатная квартира в теплом, кирпичном доме! Возможен обмен на 3-х комнатную квартиру, либо частный дом с доплатой. Можно в области…"
3-комнатная квартира,30 000 000 〒, 9/10 этаж, 98 м²,"монолитный дом, 2015 г.п., состояние: черновая отделка, потолки 2.7м., санузел раздельный, Квартира в строящемся доме. Жилье можно приобрести выплатив сразу полную стоимость, ипотечный кредит и рассрочка, рассматриваются в индивидуальном порядке. Успейте купить последние квартиры в этом году…"
3-комнатная квартира,30 300 000 〒, 1/9 этаж, 96 м²,"монолитный дом, 2009 г.п., состояние: хорошее, жил. площадь 63 кв.м., кухня 11 кв.м., потолки 2.75м., санузел раздельный, телефон: отдельный, интернет ADSL, полностью меблирована"
2-комнатная квартира,22 500 000 〒, 3/5 этаж, 66 м²,"монолитный дом, 2017 г.п., состояние: хорошее, потолки 2.8м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована"
3-комнатная квартира,27 000 000 〒, 2/5 этаж, 62 м²,"кирпичный дом, 1993 г.п., состояние: евроремонт, санузел раздельный, частично меблирована, Пластиковые окна, улучшенная, встроенная кухня, счётчики. Подаётся Квартира уютная, светлая с хорошей аурой в очень удобном расположений продаём в связи с расширением. Рядом остановка в любые направления…"
2-комнатная квартира,20 500 000 〒, 4/5 этаж, 60.4 м²,"монолитный дом, 2008 г.п., состояние: хорошее, санузел раздельный, интернет ADSL, полностью меблирована, Продается двухкомнатная квартира. Развитая инфраструктура, рядом школы, магазины, детские сады, детская площадка. Квартира светлая, очень уютная. Техническому плану соответствует. Перепланировок…"
1-комнатная квартира,12 300 000 〒, 3/3 этаж, 31 м²,"кирпичный дом, 1964 г.п., состояние: хорошее, жил. площадь 18 кв.м., кухня 6 кв.м., санузел совмещенный, частично меблирована"
3-комнатная квартира,28 000 000 〒, 5/5 этаж, 90 м²,"панельный дом, 1996 г.п., состояние: евроремонт, жил. площадь 61 кв.м., кухня 12.8 кв.м., потолки 2.75м., санузел совмещенный, полностью меблирована, Продается 3х комнатная квартира или рассматриваю варианты обмена квартир в Алмате и в Астане с доплатой. Звонить по номерам"
